date,year,type,avg_price,size,nb_sold
2015-01-11,2015,organic,1.69,small,9146.94
2015-01-04,2015,organic,1.54,large,15018.11
2015-12-27,2015,organic,1.45,extra_large,5546.74
2015-12-20,2015,organic,2.09,small,2481.96
2015-12-13,2015,organic,2,large,4006.96
2015-12-06,2015,organic,1.3,extra_large,4527.6
2015-11-29,2015,organic,1.4,small,2818.76
2015-11-22,2015,organic,1.47,large,1930.15
2015-11-15,2015,organic,1.92,extra_large,785.39
2015-11-08,2015,organic,1.99,small,720.94
2015-11-01,2015,organic,2.02,large,659.15
2015-10-25,2015,organic,1.79,extra_large,1177.31
2015-10-18,2015,organic,1.48,small,2833.66
2015-10-11,2015,organic,1.49,large,2220.82
2015-10-04,2015,organic,2.02,extra_large,910.69
2015-09-27,2015,organic,2.24,small,803.59
2015-09-20,2015,organic,1.94,large,1191.51
2015-09-13,2015,organic,1.84,extra_large,1787.63
2015-09-06,2015,organic,1.68,small,3227.14
2015-08-30,2015,organic,1.73,large,2180.15
2015-08-23,2015,organic,1.7,extra_large,2595.71
2015-08-16,2015,organic,1.88,small,1456.2
2015-08-09,2015,organic,1.69,large,2786.79
2015-08-02,2015,organic,1.96,extra_large,2448.55
2015-07-26,2015,organic,2.06,small,1057.22
2015-07-19,2015,organic,1.92,large,2833.9
2015-07-12,2015,organic,1.92,extra_large,970.09
2015-07-05,2015,organic,2.01,small,1673.59
2015-06-28,2015,organic,1.85,large,3100.49
2015-06-21,2015,organic,1.9,extra_large,2761.88
2015-06-14,2015,organic,1.83,small,3231.69
2015-06-07,2015,organic,1.84,large,3327.98
2015-05-31,2015,organic,1.83,extra_large,2781.65
2015-05-24,2015,organic,1.84,small,4171.21
2015-05-17,2015,organic,1.88,large,3550.45
2015-05-10,2015,organic,1.78,extra_large,4694.56
2015-05-03,2015,organic,1.84,small,3375.88
2015-04-26,2015,organic,1.81,large,3217.95
2015-04-19,2015,organic,1.88,extra_large,2712.35
2015-04-12,2015,organic,1.79,small,3889.75
2015-04-05,2015,organic,1.75,large,3123.66
2015-03-29,2015,organic,1.79,extra_large,3452.69
2015-03-22,2015,organic,2.09,small,732.35
2015-03-15,2015,organic,1.72,large,2080.45
2015-03-08,2015,organic,1.6,extra_large,5723.59
2015-03-01,2015,organic,1.74,small,2744.67
2015-02-22,2015,organic,1.68,large,3213.79
2015-02-15,2015,organic,1.65,extra_large,4375.45
2015-02-08,2015,organic,1.67,small,3236.44
2015-02-01,2015,organic,1.65,large,3605.48
2015-01-25,2015,organic,1.8,extra_large,1902.74
2015-01-18,2015,organic,1.94,small,1168.46
2015-01-11,2015,organic,1.65,large,3504.58
2015-01-04,2015,organic,1.68,extra_large,2528.08
2015-12-27,2015,organic,2.32,small,1698.09
2015-12-20,2015,organic,2.24,large,1670.57
2015-12-13,2015,organic,2.34,extra_large,2284.18
2015-12-06,2015,organic,2.16,small,352.48
2015-11-29,2015,organic,2.33,large,125.85
2015-11-22,2015,organic,2.31,extra_large,98.68
2015-11-15,2015,organic,2.23,small,213.85
2015-11-08,2015,organic,2.14,large,566.2
2015-11-01,2015,organic,1.96,extra_large,1680.19
2015-10-25,2015,organic,1.98,small,1589.08
2015-10-18,2015,organic,2.18,large,602.34
2015-10-11,2015,organic,2.27,extra_large,577.41
2015-10-04,2015,organic,2.3,small,516.37
2015-09-27,2015,organic,2.41,large,184.03
2015-09-20,2015,organic,2.31,extra_large,58.92
2015-09-13,2015,organic,2.36,small,306.94
2015-09-06,2015,organic,2.37,large,215.53
2015-08-30,2015,organic,2.33,extra_large,379.12
2015-08-23,2015,organic,2.31,small,509.09
2015-08-16,2015,organic,2.39,large,336.05
2015-08-09,2015,organic,2.31,extra_large,479.05
2015-08-02,2015,organic,2.42,small,89.04
2015-07-26,2015,organic,2.39,large,51.02
2015-07-19,2015,organic,2.45,extra_large,43.33
2015-07-12,2015,organic,2.38,small,136.31
2015-07-05,2015,organic,2.4,large,348.55
2015-06-28,2015,organic,2.31,extra_large,135.17
2015-06-21,2015,organic,2.4,small,326.53
2015-06-14,2015,organic,2.25,large,462.31
2015-06-07,2015,organic,2.34,extra_large,413.07
2015-05-31,2015,organic,2.24,small,411.67
2015-05-24,2015,organic,2.36,large,434.81
2015-05-17,2015,organic,2.3,extra_large,581.61
2015-05-10,2015,organic,2.31,small,605.28
2015-05-03,2015,organic,1.55,large,474.5
2015-04-26,2015,organic,2.24,extra_large,625.24
2015-04-19,2015,organic,2.27,small,532.99
2015-04-12,2015,organic,2.16,large,752.3
2015-04-05,2015,organic,2.18,extra_large,759.45
2015-03-29,2015,organic,2.27,small,286.24
2015-03-22,2015,organic,2.18,large,423.83
2015-03-15,2015,organic,2.26,extra_large,409.45
2015-03-08,2015,organic,2.18,small,608.53
2015-03-01,2015,organic,2.17,large,829.34
2015-02-22,2015,organic,2.38,extra_large,413.98
2015-02-15,2015,organic,2.13,small,652.54
2015-02-08,2015,organic,2.37,large,626.98
2015-02-01,2015,organic,1.54,extra_large,587.68
2015-01-25,2015,organic,2.21,small,234.57
2015-01-18,2015,organic,2.35,large,266.67
2015-01-11,2015,organic,2.28,extra_large,193.33
2015-01-04,2015,organic,2.32,small,349.53
2015-12-27,2015,organic,1.31,large,5742.98
2015-12-20,2015,organic,1.27,extra_large,4701.95
2015-12-13,2015,organic,1.35,small,6644.21
2015-12-06,2015,organic,1.49,large,3344
2015-11-29,2015,organic,1.51,extra_large,3280.55
2015-11-22,2015,organic,1.5,small,3546.98
2015-11-15,2015,organic,1.5,large,4469.88
2015-11-08,2015,organic,1.44,extra_large,3914.61
2015-11-01,2015,organic,1.49,small,3769.66
2015-10-25,2015,organic,1.48,large,4177.3
2015-10-18,2015,organic,1.48,extra_large,3706.55
2015-10-11,2015,organic,1.48,small,4056.54
2015-10-04,2015,organic,1.48,large,4188.16
2015-09-27,2015,organic,1.47,extra_large,3711.38
2015-09-20,2015,organic,1.47,small,3001.73
2015-09-13,2015,organic,1.41,large,5562.79
2015-09-06,2015,organic,1.36,extra_large,1946.13
2015-08-30,2015,organic,1.22,small,2486.59
2015-08-23,2015,organic,1.26,large,1526.57
2015-08-16,2015,organic,1.35,extra_large,1629.76
2015-08-09,2015,organic,1.29,small,1780
2015-08-02,2015,organic,1.17,large,156.67
2015-07-26,2015,organic,1.19,extra_large,716.67
2015-07-19,2015,organic,1.21,small,93.33
2015-07-12,2015,organic,1.17,large,66.67
2015-07-05,2015,organic,1.17,extra_large,630
2015-06-28,2015,organic,1.21,small,940
2015-06-21,2015,organic,1.22,large,1296.67
2015-06-14,2015,organic,1.21,extra_large,760
2015-06-07,2015,organic,1.19,small,666.67
2015-05-31,2015,organic,1.23,large,990
2015-05-24,2015,organic,1.26,extra_large,846.67
2015-05-17,2015,organic,1.25,small,440
2015-05-10,2015,organic,1.28,large,920
2015-05-03,2015,organic,1.26,extra_large,973.33
2015-04-26,2015,organic,1.26,small,846.67
2015-04-19,2015,organic,1.26,large,1133.33
2015-04-12,2015,organic,1.26,extra_large,466.67
2015-04-05,2015,organic,1.25,small,986.67
2015-03-29,2015,organic,1.24,large,856.67
2015-03-22,2015,organic,1.24,extra_large,1130
2015-03-15,2015,organic,1.27,small,1943.33
2015-03-08,2015,organic,1.31,large,1106.67
2015-03-01,2015,organic,1.2,extra_large,1413.33
2015-02-22,2015,organic,1.26,small,716.67
2015-02-15,2015,organic,1.29,large,1170
2015-02-08,2015,organic,1.25,extra_large,1100
2015-02-01,2015,organic,1.15,small,946.67
2015-01-25,2015,organic,1.24,large,806.67
2015-01-18,2015,organic,1.2,extra_large,750
2015-01-11,2015,organic,1.26,small,600
2015-01-04,2015,organic,1.22,large,1256.67
2015-12-27,2015,organic,1.49,extra_large,466.72
2015-12-20,2015,organic,1.61,small,228.76
2015-12-13,2015,organic,1.35,large,866.5
2015-12-06,2015,organic,1.31,extra_large,906.28
2015-11-29,2015,organic,1.52,small,265.53
2015-11-22,2015,organic,1.57,large,370.71
2015-11-15,2015,organic,1.54,extra_large,458.54
2015-11-08,2015,organic,1.57,small,511.21
2015-11-01,2015,organic,1.55,large,665.2
2015-10-25,2015,organic,1.62,extra_large,717.89
2015-10-18,2015,organic,1.46,small,1078.83
2015-10-11,2015,organic,1.4,large,668.08
2015-10-04,2015,organic,1.53,extra_large,716.03
2015-09-27,2015,organic,1.66,small,312.77
2015-09-20,2015,organic,1.7,large,494.88
2015-09-13,2015,organic,1.64,extra_large,582.34
2015-09-06,2015,organic,1.62,small,741.5
2015-08-30,2015,organic,1.66,large,678.11
2015-08-23,2015,organic,1.69,extra_large,773.59
2015-08-16,2015,organic,1.79,small,728.44
2015-08-09,2015,organic,1.77,large,686.78
2015-08-02,2015,organic,1.65,extra_large,569.42
2015-07-26,2015,organic,1.11,small,1751.5
2015-07-19,2015,organic,0.99,large,2178.29
2015-07-12,2015,organic,1.19,extra_large,2001.36
2015-07-05,2015,organic,1.11,small,1913.11
2015-06-28,2015,organic,1.58,large,581.84
2015-06-21,2015,organic,1.8,extra_large,476.34
2015-06-14,2015,organic,1.57,small,1151.06
2015-06-07,2015,organic,1.45,large,1008.68
2015-05-31,2015,organic,1.56,extra_large,1273.52
2015-05-24,2015,organic,1.65,small,1087.27
2015-05-17,2015,organic,1.19,large,1380.96
2015-05-10,2015,organic,1.08,extra_large,3214.12
2015-05-03,2015,organic,1.3,small,1271.56
2015-04-26,2015,organic,1.69,large,630.9
2015-04-19,2015,organic,1.78,extra_large,753.29
2015-04-12,2015,organic,1.76,small,630.94
2015-04-05,2015,organic,1.49,large,894.33
2015-03-29,2015,organic,1.81,extra_large,306
2015-03-22,2015,organic,1.95,small,45.84
2015-03-15,2015,organic,1.78,large,311.23
2015-03-08,2015,organic,1.69,extra_large,1185.78
2015-03-01,2015,organic,1.79,small,621.21
2015-02-22,2015,organic,1.87,large,440.05
2015-02-15,2015,organic,1.77,extra_large,556.39
2015-02-08,2015,organic,1.68,small,1265.5
2015-02-01,2015,organic,1.69,large,714.98
2015-01-25,2015,organic,1.78,extra_large,406.02
2015-01-18,2015,organic,1.96,small,112.58
2015-01-11,2015,organic,1.83,large,393.06
2015-01-04,2015,organic,1.63,extra_large,829.39
2015-12-27,2015,organic,1.82,small,526.67
2015-12-20,2015,organic,1.83,large,593.33
2015-12-13,2015,organic,1.9,extra_large,293.33
2015-12-06,2015,organic,1.76,small,256.67
2015-11-29,2015,organic,1.87,large,333.33
2015-11-22,2015,organic,1.9,extra_large,316.67
2015-11-15,2015,organic,1.88,small,443.34
2015-11-08,2015,organic,1.83,large,590
2015-11-01,2015,organic,1.82,extra_large,743.33
2015-10-25,2015,organic,1.89,small,436.67
2015-10-18,2015,organic,2.26,large,506.67
2015-10-11,2015,organic,2.11,extra_large,1000
2015-10-04,2015,organic,2.14,small,650
2015-09-27,2015,organic,2.31,large,293.33
2015-09-20,2015,organic,2.11,extra_large,590
2015-09-13,2015,organic,2.18,small,550
2015-09-06,2015,organic,2.07,large,856.67
2015-08-30,2015,organic,1.93,extra_large,1170.34
2015-08-23,2015,organic,1.82,small,1662.86
2015-08-16,2015,organic,1.69,large,2287.43
2015-08-09,2015,organic,2.19,extra_large,577.56
2015-08-02,2015,organic,2.21,small,552.93
2015-07-26,2015,organic,1.83,large,1496.55
2015-07-19,2015,organic,1.63,extra_large,2330.23
2015-07-12,2015,organic,1.91,small,2478.57
2015-07-05,2015,organic,1.87,large,450
2015-06-28,2015,organic,1.95,extra_large,157.66
2015-06-21,2015,organic,1.92,small,312.57
2015-06-14,2015,organic,1.88,large,510.95
2015-06-07,2015,organic,1.64,extra_large,743.33
2015-05-31,2015,organic,1.83,small,670.42
2015-05-24,2015,organic,1.83,large,846.67
2015-05-17,2015,organic,1.75,extra_large,485.16
2015-05-10,2015,organic,1.81,small,906.67
2015-05-03,2015,organic,1.82,large,708.03
2015-04-26,2015,organic,1.88,extra_large,510
2015-04-19,2015,organic,1.82,small,652.16
2015-04-12,2015,organic,1.89,large,406.67
2015-04-05,2015,organic,1.81,extra_large,562.98
2015-03-29,2015,organic,1.76,small,785.52
2015-03-22,2015,organic,1.78,large,923.33
2015-03-15,2015,organic,1.86,extra_large,513.33
2015-03-08,2015,organic,1.81,small,850
2015-03-01,2015,organic,1.75,large,1013.33
2015-02-22,2015,organic,1.77,extra_large,853.33
2015-02-15,2015,organic,1.82,small,616.67
2015-02-08,2015,organic,1.71,large,1273.33
2015-02-01,2015,organic,1.76,extra_large,720
2015-01-25,2015,organic,1.88,small,263.33
2015-01-18,2015,organic,1.82,large,500
2015-01-11,2015,organic,1.91,extra_large,240
2015-01-04,2015,organic,1.81,small,523.33
2015-12-27,2015,organic,1.94,large,1015.5
2015-12-20,2015,organic,1.99,extra_large,407.88
2015-12-13,2015,organic,1.89,small,509.14
2015-12-06,2015,organic,1.97,large,76.67
2015-11-29,2015,organic,2.17,extra_large,30
2015-11-22,2015,organic,2.03,small,40
2015-11-15,2015,organic,2.05,large,157.71
2015-11-08,2015,organic,1.96,extra_large,174.08
2015-11-01,2015,organic,1.88,small,153.33
2015-10-25,2015,organic,2.16,large,273.11
2015-10-18,2015,organic,2.21,extra_large,229.93
2015-10-11,2015,organic,2.22,small,296.66
2015-10-04,2015,organic,2.31,large,116.67
2015-09-27,2015,organic,1.85,extra_large,113.35
2015-09-20,2015,organic,2.4,small,23.33
2015-09-13,2015,organic,2.34,large,379.28
2015-09-06,2015,organic,2.14,extra_large,438.58
2015-08-30,2015,organic,1.75,small,628.15
2015-08-23,2015,organic,1.62,large,897.29
2015-08-16,2015,organic,1.63,extra_large,661.35
2015-08-09,2015,organic,1.82,small,500.77
2015-08-02,2015,organic,1.8,large,363.68
2015-07-26,2015,organic,1.85,extra_large,217.74
2015-07-19,2015,organic,1.92,small,203.9
2015-07-12,2015,organic,2.09,large,145.81
2015-07-05,2015,organic,1.6,extra_large,515.3
2015-06-28,2015,organic,1.54,small,750.31
2015-06-21,2015,organic,1.51,large,414.39
2015-06-14,2015,organic,1.44,extra_large,1101.89
2015-06-07,2015,organic,1.43,small,1286.89
2015-05-31,2015,organic,1.35,large,1504.42
2015-05-24,2015,organic,1.33,extra_large,1282.43
2015-05-17,2015,organic,1.35,small,1385.58
2015-05-10,2015,organic,1.34,large,1219.26
2015-05-03,2015,organic,1.41,extra_large,1238.67
2015-04-26,2015,organic,1.76,small,1022.53
2015-04-19,2015,organic,1.43,large,880.1
2015-04-12,2015,organic,1.56,extra_large,1020.07
2015-04-05,2015,organic,1.67,small,886.39
2015-03-29,2015,organic,1.43,large,709.98
2015-03-22,2015,organic,1.46,extra_large,690.23
2015-03-15,2015,organic,1.89,small,102.17
2015-03-08,2015,organic,1.78,large,467.59
2015-03-01,2015,organic,1.61,extra_large,820
2015-02-22,2015,organic,1.79,small,90.26
2015-02-15,2015,organic,1.79,large,300
2015-02-08,2015,organic,1.68,extra_large,713.33
2015-02-01,2015,organic,1.6,small,383.33
2015-01-25,2015,organic,1.66,large,286.65
2015-01-18,2015,organic,1.63,extra_large,813.33
2015-01-11,2015,organic,1.54,small,33.33
2015-01-04,2015,organic,1.5,large,457.12
2015-12-27,2015,organic,1.21,extra_large,28269.45
2015-12-20,2015,organic,1.11,small,31529.96
2015-12-13,2015,organic,1.14,large,30232.24
2015-12-06,2015,organic,1.23,extra_large,21798.34
2015-11-29,2015,organic,1.33,small,19303.87
2015-11-22,2015,organic,1.34,large,20356.51
2015-11-15,2015,organic,1.31,extra_large,19506.12
2015-11-08,2015,organic,1.42,small,18217.36
2015-11-01,2015,organic,1.36,large,18087.65
2015-10-25,2015,organic,1.41,extra_large,13938.19
2015-10-18,2015,organic,1.62,small,7359.79
2015-10-11,2015,organic,1.72,large,5206.25
2015-10-04,2015,organic,1.68,extra_large,5343.01
2015-09-27,2015,organic,1.51,small,7682.94
2015-09-20,2015,organic,1.57,large,4233.09
2015-09-13,2015,organic,1.66,extra_large,4021.8
2015-09-06,2015,organic,1.6,small,7686.16
2015-08-30,2015,organic,1.58,large,9264.46
2015-08-23,2015,organic,1.52,extra_large,10769.73
2015-08-16,2015,organic,1.55,small,11107.69
2015-08-09,2015,organic,1.61,large,8477.56
2015-08-02,2015,organic,1.63,extra_large,7544.36
2015-07-26,2015,organic,1.53,small,7729.05
2015-07-19,2015,organic,1.56,large,8466.32
2015-07-12,2015,organic,1.59,extra_large,7156.78
2015-07-05,2015,organic,1.46,small,8956.09
2015-06-28,2015,organic,1.47,large,7027.42
2015-06-21,2015,organic,1.46,extra_large,8501.63
2015-06-14,2015,organic,1.44,small,8029.13
2015-06-07,2015,organic,1.42,large,10222.46
2015-05-31,2015,organic,1.4,extra_large,11066.76
2015-05-24,2015,organic,1.42,small,9509.53
2015-05-17,2015,organic,1.41,large,9420.78
2015-05-10,2015,organic,1.39,extra_large,9863.77
2015-05-03,2015,organic,1.36,small,10607.23
2015-04-26,2015,organic,1.4,large,10622.7
2015-04-19,2015,organic,1.41,extra_large,9244.74
2015-04-12,2015,organic,1.39,small,8402.4
2015-04-05,2015,organic,1.42,large,10474.82
2015-03-29,2015,organic,1.42,extra_large,8462.01
2015-03-22,2015,organic,1.25,small,6243.6
2015-03-15,2015,organic,1.42,large,6218.46
2015-03-08,2015,organic,1.35,extra_large,9906.96
2015-03-01,2015,organic,1.14,small,9386.97
2015-02-22,2015,organic,1.36,large,7481.17
2015-02-15,2015,organic,1.43,extra_large,7070.87
2015-02-08,2015,organic,1.29,small,7820.93
2015-02-01,2015,organic,1.12,large,8756.72
2015-01-25,2015,organic,1.23,extra_large,8684.63
2015-01-18,2015,organic,1.29,small,8541.34
2015-01-11,2015,organic,1.08,large,6081.88
2015-01-04,2015,organic,1.25,extra_large,5050.63
2015-12-27,2015,organic,1.82,small,162.59
2015-12-20,2015,organic,1.8,large,57.87
2015-12-13,2015,organic,1.52,extra_large,284.89
2015-12-06,2015,organic,1.19,small,507.55
2015-11-29,2015,organic,1.19,large,651.59
2015-11-22,2015,organic,1.87,extra_large,87.78
2015-11-15,2015,organic,1.83,small,139.11
2015-11-08,2015,organic,1.68,large,334.39
2015-11-01,2015,organic,1.65,extra_large,271.65
2015-10-25,2015,organic,1.64,small,78.42
2015-10-18,2015,organic,1.52,large,233.58
2015-10-11,2015,organic,1.65,extra_large,243.55
2015-10-04,2015,organic,1.87,small,17.1
2015-09-27,2015,organic,1.79,large,269.35
2015-09-20,2015,organic,1.65,extra_large,665.3
2015-09-13,2015,organic,1.69,small,501.4
2015-09-06,2015,organic,1.38,large,1136.2
2015-08-30,2015,organic,1.44,extra_large,954.5
2015-08-23,2015,organic,1.49,small,1058.65
2015-08-16,2015,organic,1.52,large,625.02
2015-08-09,2015,organic,1.37,extra_large,884.72
2015-08-02,2015,organic,1.37,small,686.3
2015-07-26,2015,organic,1.03,large,1700.53
2015-07-19,2015,organic,1.18,extra_large,1243.46
2015-07-12,2015,organic,1.48,small,796.5
2015-07-05,2015,organic,1.49,large,856.98
2015-06-28,2015,organic,1.49,extra_large,475.6
2015-06-21,2015,organic,1.46,small,672.63
2015-06-14,2015,organic,1.58,large,900.9
2015-06-07,2015,organic,1.24,extra_large,1313.56
2015-05-31,2015,organic,1.34,small,1062.94
2015-05-24,2015,organic,1.51,large,941.63
2015-05-17,2015,organic,1.44,extra_large,793.82
2015-05-10,2015,organic,1.04,small,2014.15
2015-05-03,2015,organic,1.38,large,1208.27
2015-04-26,2015,organic,1.67,extra_large,718.25
2015-04-19,2015,organic,1.37,small,772.45
2015-04-12,2015,organic,1.42,large,485.74
2015-04-05,2015,organic,1.59,extra_large,616.41
2015-03-29,2015,organic,1.63,small,533.61
2015-03-22,2015,organic,1.76,large,273.88
2015-03-15,2015,organic,1.65,extra_large,925.05
2015-03-08,2015,organic,1.72,small,626.54
2015-03-01,2015,organic,1.65,large,432.78
2015-02-22,2015,organic,1.67,extra_large,674.86
2015-02-15,2015,organic,1.75,small,443.08
2015-02-08,2015,organic,1.61,large,600.96
2015-02-01,2015,organic,1.55,extra_large,564.05
2015-01-25,2015,organic,1.68,small,457.41
2015-01-18,2015,organic,1.79,large,425.29
2015-01-11,2015,organic,1.79,extra_large,216.46
2015-01-04,2015,organic,1.48,small,558.7
2015-12-27,2015,organic,1.57,large,1016.67
2015-12-20,2015,organic,1.5,extra_large,1527.12
2015-12-13,2015,organic,1.5,small,1345.68
2015-12-06,2015,organic,1.49,large,1050.47
2015-11-29,2015,organic,1.51,extra_large,1184.27
2015-11-22,2015,organic,1.11,small,645.47
2015-11-15,2015,organic,1.44,large,2702.93
2015-11-08,2015,organic,1.59,extra_large,76.66
2015-11-01,2015,organic,1.5,small,1950
2015-10-25,2015,organic,1.5,large,1473.33
2015-10-18,2015,organic,1.51,extra_large,880
2015-10-11,2015,organic,1.51,small,1763.33
2015-10-04,2015,organic,1.5,large,1571.4
2015-09-27,2015,organic,1.5,extra_large,808.06
2015-09-20,2015,organic,1.47,small,1817.25
2015-09-13,2015,organic,1.43,large,989.6
2015-09-06,2015,organic,1.47,extra_large,1952.22
2015-08-30,2015,organic,1.47,small,1339.92
2015-08-23,2015,organic,1.5,large,1050
2015-08-16,2015,organic,1.51,extra_large,1136.67
2015-08-09,2015,organic,1.5,small,1343.33
2015-08-02,2015,organic,1.51,large,993.33
2015-07-26,2015,organic,1.48,extra_large,559.99
2015-07-19,2015,organic,1.45,small,786.67
2015-07-12,2015,organic,1.56,large,1663.91
2015-07-05,2015,organic,1.88,extra_large,840
2015-06-28,2015,organic,1.86,small,436.67
2015-06-21,2015,organic,1.92,large,161.47
2015-06-14,2015,organic,1.81,extra_large,724.91
2015-06-07,2015,organic,1.75,small,988.99
2015-05-31,2015,organic,1.72,large,1393.7
2015-05-24,2015,organic,1.77,extra_large,759.6
2015-05-17,2015,organic,1.79,small,841.23
2015-05-10,2015,organic,1.77,large,781.66
2015-05-03,2015,organic,1.35,extra_large,1509.36
2015-04-26,2015,organic,1.25,small,294.48
2015-04-19,2015,organic,1.61,large,1504.11
2015-04-12,2015,organic,1.81,extra_large,386.2
2015-04-05,2015,organic,1.86,small,447.34
2015-03-29,2015,organic,1.83,large,869.34
2015-03-22,2015,organic,1.82,extra_large,601.26
2015-03-15,2015,organic,1.73,small,1333.33
2015-03-08,2015,organic,1.69,large,1633.33
2015-03-01,2015,organic,1.75,extra_large,1000
2015-02-22,2015,organic,1.92,small,226.66
2015-02-15,2015,organic,1.75,large,880
2015-02-08,2015,organic,1.72,extra_large,1173.33
2015-02-01,2015,organic,1.73,small,923.33
2015-01-25,2015,organic,1.84,large,530
2015-01-18,2015,organic,1.87,extra_large,386.67
2015-01-11,2015,organic,1.85,small,473.33
2015-01-04,2015,organic,1.82,large,796.67
2015-12-27,2015,organic,1.6,extra_large,22006.31
2015-12-20,2015,organic,1.71,small,11967.85
2015-12-13,2015,organic,1.68,large,17275.12
2015-12-06,2015,organic,1.59,extra_large,15135.92
2015-11-29,2015,organic,1.5,small,16554.74
2015-11-22,2015,organic,1.66,large,10745.17
2015-11-15,2015,organic,1.7,extra_large,12113.48
2015-11-08,2015,organic,1.66,small,16651.94
2015-11-01,2015,organic,1.61,large,19093.26
2015-10-25,2015,organic,1.7,extra_large,15561.2
2015-10-18,2015,organic,1.66,small,19154.25
2015-10-11,2015,organic,1.53,large,23376.23
2015-10-04,2015,organic,1.73,extra_large,15309.02
2015-09-27,2015,organic,1.76,small,15470.69
2015-09-20,2015,organic,1.72,large,14745.42
2015-09-13,2015,organic,1.75,extra_large,18066.76
2015-09-06,2015,organic,1.67,small,26514.18
2015-08-30,2015,organic,1.7,large,21770.98
2015-08-23,2015,organic,1.7,extra_large,25604.45
2015-08-16,2015,organic,1.7,small,20114.12
2015-08-09,2015,organic,1.65,large,27127.28
2015-08-02,2015,organic,1.71,extra_large,19175.81
2015-07-26,2015,organic,1.52,small,22511.05
2015-07-19,2015,organic,1.51,large,28848.32
2015-07-12,2015,organic,1.51,extra_large,26830.09
2015-07-05,2015,organic,1.61,small,22328.79
2015-06-28,2015,organic,1.62,large,19706.89
2015-06-21,2015,organic,1.65,extra_large,17374.98
2015-06-14,2015,organic,1.6,small,29415.13
2015-06-07,2015,organic,1.47,large,38767.3
2015-05-31,2015,organic,1.44,extra_large,29084.58
2015-05-24,2015,organic,1.37,small,38148.47
2015-05-17,2015,organic,1.24,large,29491.13
2015-05-10,2015,organic,1.28,extra_large,43510.36
2015-05-03,2015,organic,1.34,small,38467.54
2015-04-26,2015,organic,1.46,large,27630.66
2015-04-19,2015,organic,1.51,extra_large,22467.95
2015-04-12,2015,organic,1.53,small,22383.62
2015-04-05,2015,organic,1.65,large,21656.95
2015-03-29,2015,organic,1.65,extra_large,19292.89
2015-03-22,2015,organic,1.53,small,10556.85
2015-03-15,2015,organic,1.65,large,17728.28
2015-03-08,2015,organic,1.62,extra_large,32905.56
2015-03-01,2015,organic,1.61,small,19017.04
2015-02-22,2015,organic,1.4,large,20500.84
2015-02-15,2015,organic,1.48,extra_large,22012.91
2015-02-08,2015,organic,1.58,small,26069.99
2015-02-01,2015,organic,1.44,large,19318.05
2015-01-25,2015,organic,1.63,extra_large,14444.88
2015-01-18,2015,organic,1.65,small,12492.18
2015-01-11,2015,organic,1.52,large,17296.48
2015-01-04,2015,organic,1.56,extra_large,19114.43
2015-12-27,2015,organic,1.62,small,1109.94
2015-12-20,2015,organic,1.66,large,571.72
2015-12-13,2015,organic,1.53,extra_large,1399.59
2015-12-06,2015,organic,1.49,small,1241.01
2015-11-29,2015,organic,1.21,large,2180.43
2015-11-22,2015,organic,1.66,extra_large,765.48
2015-11-15,2015,organic,1.65,small,1105.77
2015-11-08,2015,organic,1.59,large,1478.75
2015-11-01,2015,organic,1.63,extra_large,1147.64
2015-10-25,2015,organic,1.69,small,711.67
2015-10-18,2015,organic,1.66,large,1088.9
2015-10-11,2015,organic,1.55,extra_large,937.66
2015-10-04,2015,organic,1.75,small,581.98
2015-09-27,2015,organic,1.7,large,327.7
2015-09-20,2015,organic,1.74,extra_large,95.86
2015-09-13,2015,organic,1.53,small,1339.2
2015-09-06,2015,organic,1.31,large,2682.88
2015-08-30,2015,organic,1.45,extra_large,1402.3
2015-08-23,2015,organic,1.36,small,2527.56
2015-08-16,2015,organic,1.4,large,2227.17
2015-08-09,2015,organic,1.43,extra_large,1699.93
2015-08-02,2015,organic,1.43,small,1596.52
2015-07-26,2015,organic,1.15,large,3567.94
2015-07-19,2015,organic,1.23,extra_large,3055.21
2015-07-12,2015,organic,1.28,small,2864.38
2015-07-05,2015,organic,1.23,large,2114.76
2015-06-28,2015,organic,1.47,extra_large,1277.76
2015-06-21,2015,organic,1.8,small,835.6
2015-06-14,2015,organic,1.76,large,1079.29
2015-06-07,2015,organic,1.25,extra_large,3191.47
2015-05-31,2015,organic,1.55,small,1837.11
2015-05-24,2015,organic,1.35,large,3005.56
2015-05-17,2015,organic,1.55,extra_large,1263.23
2015-05-10,2015,organic,1.13,small,4408.33
2015-05-03,2015,organic,1.57,large,1761.31
2015-04-26,2015,organic,1.68,extra_large,1350.45
2015-04-19,2015,organic,1.45,small,2468.22
2015-04-12,2015,organic,1.5,large,1217.71
2015-04-05,2015,organic,1.66,extra_large,1518.95
2015-03-29,2015,organic,1.67,small,1270.18
2015-03-22,2015,organic,1.64,large,1055.64
2015-03-15,2015,organic,1.78,extra_large,389.27
2015-03-08,2015,organic,1.8,small,940.37
2015-03-01,2015,organic,1.76,large,723.89
2015-02-22,2015,organic,1.32,extra_large,1377.53
2015-02-15,2015,organic,1.11,small,1721.49
2015-02-08,2015,organic,1.64,large,1536.24
2015-02-01,2015,organic,1.65,extra_large,1209.82
2015-01-25,2015,organic,1.71,small,1684.61
2015-01-18,2015,organic,1.81,large,892.49
2015-01-11,2015,organic,1.92,extra_large,438.65
